% Model:              E_field_model_symetry_allel.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 5 2020, 20:47
% Dimension:          1
% Nodes:              50000
% Expressions:        2
% Description:        z-coordinate, Electric field, z component
% cln1x                   z (mm)                   Term4.Ez (V/m)
2.74356                   0.74356                  -38.05114877032536
2.74364                   0.7436400000000001       -38.060515406845674
2.74372                   0.74372                  -38.069884420798566
2.7438                    0.7437999999999998       -38.07925581218402
2.74388                   0.74388                  -38.0886295810021
2.74396                   0.74396                  -38.09800572725277
2.74404                   0.74404                  -38.10738425093602
2.74412                   0.7441200000000001       -38.11676515205187
2.7442                    0.7442000000000002       -38.1261484306003
2.74428                   0.7442799999999999       -38.13553408658128
2.74436                   0.7443599999999999       -38.14492211999488
2.74444                   0.7444400000000001       -38.154312530841096
2.74452                   0.7445200000000001       -38.16370531911987
2.7446                    0.7446000000000004       -38.173100484831274
2.74468                   0.7446799999999999       -38.18249802797519
2.74476                   0.7447599999999998       -38.19189794855171
2.74484                   0.7448399999999998       -38.201300246560855
2.74492                   0.74492                  -38.210704922002606
2.745                     0.7450000000000001       -38.22011197487693
2.74508                   0.7450800000000002       -38.22952140518384
2.74516                   0.7451599999999997       -38.23893321292327
2.74524                   0.7452400000000001       -38.24834739809539
2.74532                   0.74532                  -38.25776396070004
2.7454                    0.7454000000000003       -38.26718290073734
2.74548                   0.7454800000000003       -38.27660421820718
2.74556                   0.7455599999999998       -38.286027913109564
2.74564                   0.74564                  -38.2954539854446
2.74572                   0.7457199999999999       -38.30488243521221
2.7458                    0.7458                   -38.31431326241242
2.74588                   0.7458800000000001       -38.32374646704522
2.74596                   0.7459600000000002       -38.33318204911059
2.74604                   0.7460399999999999       -38.342620008608534
2.74612                   0.7461199999999999       -38.352060345539094
2.7462                    0.7462                   -38.36150305990223
2.74628                   0.7462800000000002       -38.370948151698
2.74636                   0.7463600000000001       -38.38039562092632
2.74644                   0.7464400000000001       -38.38984546758722
2.74652                   0.7465199999999999       -38.3992976916807
2.7466                    0.7466                   -38.4087522932068
2.74668                   0.7466800000000001       -38.418209272165484
2.74676                   0.7467600000000001       -38.42766862855675
2.74684                   0.7468400000000003       -38.43713036238063
2.74692                   0.7469199999999999       -38.44659447363702
2.747                     0.7469999999999999       -38.45606096232604
2.74708                   0.74708                  -38.465529828447686
2.74716                   0.7471599999999999       -38.47500107200188
2.74724                   0.74724                  -38.4844746929887
2.74732                   0.7473200000000002       -38.4939506914081
2.7474                    0.7474                   -38.50342906726004
2.74748                   0.7474799999999999       -38.512909820544614
2.74756                   0.74756                  -38.522392951261764
2.74764                   0.7476400000000003       -38.53187845941154
2.74772                   0.7477200000000004       -38.541366344993875
2.7478                    0.7477999999999998       -38.550856608008736
2.74788                   0.7478799999999998       -38.560349248456234
2.74796                   0.7479599999999998       -38.56984426633634
2.74804                   0.7480399999999999       -38.57934166164904
2.74812                   0.74812                  -38.58884143439431
2.7482                    0.7482000000000001       -38.59834358457219
2.74828                   0.7482799999999996       -38.60784811218259
2.74836                   0.7483599999999998       -38.61735501722564
2.74844                   0.7484400000000001       -38.6268642997013
2.74852                   0.7485200000000002       -38.63637595960955
2.7486                    0.7486000000000003       -38.64588999695035
2.74868                   0.7486799999999998       -38.6554064117237
2.74876                   0.7487599999999999       -38.664925203929684
2.74884                   0.74884                  -38.674446373568266
2.74892                   0.7489200000000001       -38.68396992063945
2.749                     0.7490000000000001       -38.69349584514319
2.74908                   0.7490800000000001       -38.70302414707952
2.74916                   0.7491599999999999       -38.71255482644844
2.74924                   0.74924                  -38.722087883249955
2.74932                   0.7493200000000001       -38.73162331748408
2.7494                    0.7493999999999998       -38.74116112915074
2.74948                   0.74948                  -38.75070131825005
2.74956                   0.7495599999999998       -38.760243884781886
2.74964                   0.74964                  -38.76978882874637
2.74972                   0.7497199999999999       -38.77933615014341
2.7498                    0.7498000000000002       -38.78888584897308
2.74988                   0.7498800000000001       -38.79843792523529
2.74996                   0.7499600000000003       -38.80799237893013
2.75004                   0.7500399999999999       -38.81754921005749
2.75012                   0.7501199999999999       -38.82710841861748
2.7502                    0.7501999999999999       -38.83667000461006
2.75028                   0.7502800000000002       -38.846233968035264
2.75036                   0.7503600000000001       -38.85580030889302
2.75044                   0.7504400000000002       -38.86536902718338
2.75052                   0.7505200000000001       -38.87494012290629
2.7506                    0.7505999999999998       -38.88451359606179
2.75068                   0.7506800000000001       -38.89408944664993
2.75076                   0.7507600000000001       -38.90366767467062
2.75084                   0.7508400000000004       -38.91324828012396
2.75092                   0.7509199999999998       -38.92283126300976
2.751                     0.751                    -38.932416623328265
2.75108                   0.75108                  -38.94200436107932
2.75116                   0.7511600000000003       -38.951594476263
2.75124                   0.75124                  -38.9611869688792
2.75132                   0.7513200000000001       -38.97078183892803
2.7514                    0.7513999999999997       -38.98037908640939
2.75148                   0.7514799999999998       -38.9899787113234
2.75156                   0.75156                  -38.99958071367002
2.75164                   0.7516400000000001       -39.0091850934492
2.75172                   0.7517200000000002       -39.01879185066098
2.7518                    0.7517999999999999       -39.02840098530532
2.75188                   0.75188                  -39.03801249738227
2.75196                   0.75196                  -39.0476263868918
2.75204                   0.7520399999999999       -39.05724265383392
2.75212                   0.7521200000000001       -39.06686129820864
2.7522                    0.7522000000000004       -39.07648232001597
2.75228                   0.7522799999999998       -39.0861057192558
2.75236                   0.7523599999999999       -39.09573149592828
2.75244                   0.75244                  -39.105359650033364
2.75252                   0.7525200000000001       -39.114990181571024
2.7526                    0.7526000000000002       -39.12462309054128
2.75268                   0.7526799999999998       -39.13425837694407
2.75276                   0.7527599999999999       -39.143896040779495
2.75284                   0.75284                  -39.15353608204751
2.75292                   0.75292                  -39.16317850074812
2.753                     0.753                    -39.1728232968813
2.75308                   0.7530800000000003       -39.18247047044711
2.75316                   0.7531599999999998       -39.19212002144541
2.75324                   0.7532399999999999       -39.201771949876374
2.75332                   0.7533199999999998       -39.21142625573991
2.7534                    0.7534000000000002       -39.22108293903609
2.75348                   0.75348                  -39.23074199976479
2.75356                   0.7535599999999998       -39.24040343792606
2.75364                   0.7536399999999999       -39.250067253519966
2.75372                   0.7537199999999998       -39.25973344654646
2.7538                    0.7538                   -39.26940201700555
2.75388                   0.75388                  -39.2790729648972
2.75396                   0.7539600000000002       -39.28874629022148
2.75404                   0.7540399999999998       -39.298421992978284
2.75412                   0.7541199999999999       -39.30810007316772
2.7542                    0.7542000000000001       -39.31778053078977
2.75428                   0.75428                  -39.327463365844345
2.75436                   0.7543600000000003       -39.337148578331586
2.75444                   0.7544400000000003       -39.34683616825138
2.75452                   0.7545199999999997       -39.35652613560367
2.7546                    0.7545999999999998       -39.36621848038864
2.75468                   0.7546800000000001       -39.375913202606235
2.75476                   0.75476                  -39.38561030225635
2.75484                   0.7548400000000003       -39.39530977933912
2.75492                   0.75492                  -39.405011633854414
2.755                     0.755                    -39.41471586580231
2.75508                   0.75508                  -39.424422475182794
2.75516                   0.7551600000000002       -39.434131461995904
2.75524                   0.7552400000000002       -39.443842826241585
2.75532                   0.7553200000000001       -39.45355656791982
2.7554                    0.7553999999999998       -39.463272687030646
2.75548                   0.7554799999999999       -39.47299118357408
2.75556                   0.7555600000000001       -39.48271205755015
2.75564                   0.7556400000000001       -39.49243530895877
2.75572                   0.7557200000000001       -39.502160937799964
2.7558                    0.7557999999999997       -39.511888944073704
2.75588                   0.7558799999999999       -39.52161932778011
2.75596                   0.7559599999999997       -39.531352088919064
2.75604                   0.75604                  -39.54108722749066
2.75612                   0.7561200000000001       -39.55082474349481
2.7562                    0.7562000000000003       -39.56056463693156
2.75628                   0.7562800000000001       -39.57030690780086
2.75636                   0.7563599999999999       -39.58005155610275
2.75644                   0.75644                  -39.58979858183727
2.75652                   0.7565200000000002       -39.59954798500439
2.7566                    0.7566                   -39.60929976560406
2.75668                   0.7566799999999997       -39.61905392363627
2.75676                   0.75676                  -39.62881045910117
2.75684                   0.75684                  -39.63856937199861
2.75692                   0.7569200000000001       -39.64833066232867
2.757                     0.7570000000000003       -39.65809433009131
2.75708                   0.7570800000000002       -39.667860375286516
2.75716                   0.7571599999999998       -39.677628797914274
2.75724                   0.7572399999999999       -39.68739959797467
2.75732                   0.7573199999999999       -39.69717277546765
2.7574                    0.7574000000000002       -39.706948330393246
2.75748                   0.7574800000000002       -39.7167262627514
2.75756                   0.7575599999999999       -39.726506572542114
2.75764                   0.7576399999999999       -39.736289259765435
2.75772                   0.75772                  -39.74607432442137
2.7578                    0.7578                   -39.75586176650989
2.75788                   0.7578800000000001       -39.765651586031
2.75796                   0.7579600000000002       -39.77544378298471
2.75804                   0.7580399999999998       -39.785238357370936
2.75812                   0.7581199999999999       -39.79503530918981
2.7582                    0.7582000000000001       -39.80483463844129
2.75828                   0.75828                  -39.81463634512531
2.75836                   0.75836                  -39.82444042924196
2.75844                   0.7584399999999996       -39.83424689079112
2.75852                   0.75852                  -39.84405572977298
2.7586                    0.7585999999999999       -39.85386694618737
2.75868                   0.7586800000000002       -39.8636805400344
2.75876                   0.7587600000000001       -39.87349651131397
2.75884                   0.7588400000000002       -39.88331486002613
2.75892                   0.7589199999999999       -39.893135586170864
2.759                     0.7589999999999999       -39.90295868974818
2.75908                   0.7590800000000002       -39.91278417075816
2.75916                   0.7591600000000003       -39.92261202920068
2.75924                   0.7592400000000002       -39.93244226507579
2.75932                   0.7593200000000004       -39.94227487838351
2.7594                    0.7594                   -39.95210986912374
2.75948                   0.7594799999999999       -39.96194723729662
2.75956                   0.7595599999999999       -39.97178698290208
2.75964                   0.7596400000000001       -39.98162910594015
2.75972                   0.7597200000000002       -39.9914736064108
2.7598                    0.7597999999999998       -40.001320484313986
2.75988                   0.7598799999999998       -40.01116973964981
2.75996                   0.75996                  -40.021021372418225
2.76004                   0.7600399999999998       -40.0308753826192
2.76012                   0.7601200000000004       -40.04073177025285
2.7602                    0.7602000000000002       -40.050590535319
2.76028                   0.7602799999999997       -40.06045167781772
2.76036                   0.7603599999999996       -40.07031519774906
2.76044                   0.7604399999999999       -40.080181095113026
2.76052                   0.7605200000000001       -40.09004936990958
2.7606                    0.7606000000000002       -40.09992002213871
2.76068                   0.7606799999999998       -40.10979305180036
2.76076                   0.76076                  -40.11966845889467
2.76084                   0.76084                  -40.12954624342156
2.76092                   0.76092                  -40.13942640538104
2.761                     0.7610000000000001       -40.14930894477311
2.76108                   0.7610800000000002       -40.159193861597785
2.76116                   0.76116                  -40.16908115585498
2.76124                   0.7612399999999998       -40.178970827544795
2.76132                   0.7613200000000001       -40.188862876667244
2.7614                    0.7614                   -40.19875730322222
2.76148                   0.7614800000000004       -40.20865410720987
2.76156                   0.7615599999999997       -40.21855328862998
2.76164                   0.7616399999999997       -40.22845484748273
2.76172                   0.7617200000000002       -40.238358783768156
2.7618                    0.7618                   -40.24826509748608
2.76188                   0.7618800000000002       -40.25817378863665
2.76196                   0.7619600000000003       -40.26808485721978
2.76204                   0.7620399999999997       -40.277998303235435
2.76212                   0.7621199999999999       -40.28791412668376
2.7622                    0.7622                   -40.297832327564656
2.76228                   0.76228                  -40.307752905878125
2.76236                   0.7623599999999999       -40.317675861624195
2.76244                   0.7624399999999997       -40.32760119480282
2.76252                   0.7625199999999998       -40.33752890541408
2.7626                    0.7626                   -40.34745899345795
2.76268                   0.7626799999999997       -40.35739145893434
2.76276                   0.7627599999999998       -40.367326301843356
2.76284                   0.7628400000000001       -40.37726352218499
2.76292                   0.7629199999999999       -40.38720311995917
2.763                     0.763                    -40.39714509516597
2.76308                   0.7630800000000002       -40.40708944780535
2.76316                   0.7631600000000002       -40.4170361778773
2.76324                   0.7632400000000006       -40.42698528538189
2.76332                   0.7633200000000004       -40.43693677031902
2.7634                    0.7634000000000001       -40.44689063268869
2.76348                   0.7634800000000003       -40.456846872491035
2.76356                   0.7635599999999999       -40.466805489725886
2.76364                   0.7636400000000004       -40.476766484393444
2.76372                   0.7637200000000004       -40.48672985649351
2.7638                    0.7638                   -40.49669560602612
2.76388                   0.7638799999999998       -40.50666373299136
2.76396                   0.7639599999999998       -40.5166342373892
2.76404                   0.76404                  -40.52660711921966
2.76412                   0.7641200000000002       -40.53658237848272
2.7642                    0.7642000000000002       -40.54656001517832
2.76428                   0.7642799999999997       -40.556540029306454
2.76436                   0.7643599999999998       -40.56652242086726
2.76444                   0.7644400000000002       -40.576507189860685
2.76452                   0.7645199999999999       -40.5864943362866
2.7646                    0.7646000000000002       -40.59648386014519
2.76468                   0.7646799999999996       -40.606475761436265
2.76476                   0.7647599999999996       -40.61647004015999
2.76484                   0.7648400000000001       -40.62646669631637
2.76492                   0.76492                  -40.63646572990529
2.765                     0.7649999999999998       -40.64646714092675
2.76508                   0.7650799999999998       -40.65647092938084
2.76516                   0.7651599999999998       -40.666477095267524
2.76524                   0.7652400000000001       -40.67648563858682
2.76532                   0.7653200000000002       -40.68649655933867
2.7654                    0.7654000000000001       -40.696509857523104
2.76548                   0.76548                  -40.70652553314012
2.76556                   0.7655599999999996       -40.716543586189694
2.76564                   0.7656400000000002       -40.72656401667198
2.76572                   0.7657199999999998       -40.73658682458673
2.7658                    0.7658000000000003       -40.746612009934175
2.76588                   0.7658800000000001       -40.75663957271413
2.76596                   0.7659600000000002       -40.7666695129267
2.76604                   0.7660399999999999       -40.776701830571824
2.76612                   0.7661199999999999       -40.78673652564955
2.7662                    0.7662                   -40.79677359815988
2.76628                   0.7662800000000001       -40.80681304810281
2.76636                   0.7663600000000004       -40.816854875478356
2.76644                   0.76644                  -40.8268990802864
2.76652                   0.7665199999999999       -40.836945662527086
2.7666                    0.7665999999999996       -40.84699462220031
2.76668                   0.7666799999999998       -40.857045959306205
2.76676                   0.7667600000000004       -40.867099673844734
2.76684                   0.7668400000000003       -40.87715576581575
2.76692                   0.7669199999999995       -40.88721423521928
2.767                     0.7669999999999997       -40.89727508205552
2.76708                   0.7670799999999998       -40.90733830632433
2.76716                   0.7671600000000002       -40.917403908025776
2.76724                   0.7672399999999998       -40.927471887159705
2.76732                   0.7673200000000001       -40.93754224372633
2.7674                    0.7673999999999999       -40.94761497772546
2.76748                   0.7674799999999999       -40.95769008915721
2.76756                   0.7675600000000002       -40.967767578021586
2.76764                   0.7676400000000004       -40.977847444318535
2.76772                   0.76772                  -40.98792968804799
2.7678                    0.7677999999999998       -40.99801430921008
2.76788                   0.7678799999999999       -41.00810130780478
2.76796                   0.7679600000000003       -41.01819068383211
2.76804                   0.7680400000000004       -41.028282437292
2.76812                   0.7681200000000001       -41.038376568184425
2.7682                    0.7682000000000003       -41.048473076509495
2.76828                   0.7682799999999999       -41.05857196226707
2.76836                   0.76836                  -41.06867322545731
2.76844                   0.76844                  -41.078776866080126
2.76852                   0.7685200000000002       -41.08888288413555
2.7686                    0.7686000000000004       -41.09899127962356
2.76868                   0.7686799999999995       -41.10910205254403
2.76876                   0.7687599999999997       -41.119215202897216
2.76884                   0.76884                  -41.12933073068303
2.76892                   0.7689199999999997       -41.139448635901346
2.769                     0.7689999999999999       -41.14956891855228
2.76908                   0.76908                  -41.15969157863583
2.76916                   0.7691599999999996       -41.16981661615189
2.76924                   0.7692399999999997       -41.179944031100604
2.76932                   0.7693199999999998       -41.1900738234819
2.7694                    0.7693999999999999       -41.20020599329579
2.76948                   0.7694800000000003       -41.210340540542305
2.76956                   0.7695600000000001       -41.220477465221336
2.76964                   0.7696400000000001       -41.230616767333
2.76972                   0.76972                  -41.24075844687721
2.7698                    0.7697999999999999       -41.25090250385403
2.76988                   0.7698800000000003       -41.26104893826349
2.76996                   0.7699600000000002       -41.271197750105465
2.77004                   0.7700399999999998       -41.28134893938001
2.77012                   0.7701199999999999       -41.2915025060872
2.7702                    0.7702                   -41.30165845022697
2.77028                   0.7702800000000004       -41.31181677179937
2.77036                   0.7703600000000004       -41.321977470804335
2.77044                   0.7704399999999998       -41.332140547241785
2.77052                   0.7705199999999999       -41.34230600111191
2.7706                    0.7706000000000001       -41.352473832414645
2.77068                   0.77068                  -41.362644041149935
2.77076                   0.7707600000000001       -41.37281662731783
2.77084                   0.7708400000000002       -41.382991590918316
2.77092                   0.7709199999999995       -41.393168931951294
2.771                     0.771                    -41.40334865041701
2.77108                   0.7710800000000002       -41.413530746315274
2.77116                   0.7711599999999998       -41.42371521964605
2.77124                   0.7712399999999998       -41.43390207040949
2.77132                   0.7713199999999996       -41.44409129860547
2.7714                    0.7713999999999996       -41.45428290423407
2.77148                   0.7714799999999999       -41.46447688729529
2.77156                   0.7715599999999997       -41.474673247789035
2.77164                   0.7716399999999998       -41.4848719857154
2.77172                   0.77172                  -41.49507310107438
2.7718                    0.7717999999999998       -41.505276593865894
2.77188                   0.7718800000000001       -41.51548246409006
2.77196                   0.7719599999999999       -41.525690711746755
2.77204                   0.77204                  -41.535901336836076
2.77212                   0.77212                  -41.54611433935798
2.7722                    0.7722000000000004       -41.556329719312515
2.77228                   0.7722800000000002       -41.566547476699554
2.77236                   0.7723599999999998       -41.57676761151917
2.77244                   0.77244                  -41.58699012377145
2.77252                   0.7725200000000001       -41.59721501345629
2.7726                    0.7726000000000005       -41.60744228057377
2.77268                   0.7726799999999999       -41.61767192512371
2.77276                   0.7727599999999998       -41.62790394710632
2.77284                   0.77284                  -41.63813834652152
2.77292                   0.77292                  -41.64837512336932
2.773                     0.7730000000000001       -41.6586142776497
2.77308                   0.7730800000000002       -41.668855809362675
2.77316                   0.7731599999999996       -41.67909971850815
2.77324                   0.7732399999999997       -41.68934600508629
2.77332                   0.7733200000000002       -41.69959466909709
2.7734                    0.7733999999999999       -41.70984571054036
2.77348                   0.77348                  -41.720099129416255
2.77356                   0.7735599999999996       -41.73035492572471
2.77364                   0.7736399999999996       -41.740613099465804
2.77372                   0.7737200000000001       -41.75087365063953
2.7738                    0.7737999999999998       -41.761136579245765
2.77388                   0.7738799999999998       -41.771401885284604
2.77396                   0.77396                  -41.78166956875606
2.77404                   0.7740399999999998       -41.79193962966007
2.77412                   0.7741199999999998       -41.802212067996685
2.7742                    0.7742000000000003       -41.81248688376594
2.77428                   0.77428                  -41.8227640769677
2.77436                   0.77436                  -41.833043647602096
2.77444                   0.7744399999999998       -41.84332559566902
2.77452                   0.7745199999999999       -41.85360992116859
2.7746                    0.7746000000000003       -41.86389662410079
2.77468                   0.77468                  -41.87418570446549
2.77476                   0.7747600000000001       -41.884477162262826
2.77484                   0.7748400000000003       -41.89477099749276
2.77492                   0.7749199999999999       -41.90506721015521
2.775                     0.775                    -41.91536580025032
2.77508                   0.77508                  -41.925666767778004
2.77516                   0.7751600000000002       -41.935970112738296
2.77524                   0.77524                  -41.94627583513113
2.77532                   0.7753200000000001       -41.95658393495658
2.7754                    0.7754                   -41.9668944122146
2.77548                   0.7754799999999996       -41.977207266905175
2.77556                   0.7755599999999998       -41.98752249902841
2.77564                   0.7756400000000004       -41.997840108584285
2.77572                   0.7757200000000003       -42.008160095572656
2.7758                    0.7757999999999996       -42.01848245999354
2.77588                   0.7758799999999999       -42.02603725175533
2.77596                   0.7759600000000001       -42.03638704487792
2.77604                   0.7760400000000001       -42.046739323130126
2.77612                   0.7761200000000001       -42.05709408651197
2.7762                    0.7761999999999998       -42.06745133502339
2.77628                   0.77628                  -42.07781106866451
2.77636                   0.7763599999999999       -42.08817328743523
2.77644                   0.77644                  -42.098537991335604
2.77652                   0.7765200000000001       -42.1089051803656
2.7766                    0.7766000000000003       -42.11927485452527
2.77668                   0.7766799999999998       -42.129647013814456
2.77676                   0.7767599999999998       -42.14002165823334
2.77684                   0.77684                  -42.15039878778188
2.77692                   0.7769200000000002       -42.16077840246005
2.777                     0.7770000000000002       -42.17116050226783
2.77708                   0.7770800000000003       -42.18154508720526
2.77716                   0.7771599999999997       -42.19193215727223
2.77724                   0.7772399999999998       -42.2023217124689
2.77732                   0.77732                  -42.212713752795224
2.7774                    0.7774000000000001       -42.22310827825118
2.77748                   0.7774800000000002       -42.23350528883676
2.77756                   0.7775599999999997       -42.24390478455189
2.77764                   0.7776399999999999       -42.25430676539674
2.77772                   0.77772                  -42.2647112313712
2.7778                    0.7778                   -42.275118182475296
2.77788                   0.7778800000000002       -42.28552761870904
2.77796                   0.7779600000000003       -42.29593954007241
2.77804                   0.7780399999999998       -42.306353946565324
2.77812                   0.7781199999999999       -42.31677083818795
2.7782                    0.7782                   -42.32719021494022
2.77828                   0.7782800000000001       -42.3376120768221
2.77836                   0.7783600000000002       -42.34803642383362
2.77844                   0.7784399999999998       -42.358463255974705
2.77852                   0.7785199999999999       -42.36889257324548
2.7786                    0.7785999999999998       -42.37932437564587
2.77868                   0.77868                  -42.389758663175925
2.77876                   0.7787600000000001       -42.40019543583559
2.77884                   0.7788400000000003       -42.410634693624914
2.77892                   0.7789200000000001       -42.42107643654381
2.779                     0.7789999999999999       -42.43152066459236
2.77908                   0.7790800000000001       -42.44196737777057
2.77916                   0.7791600000000002       -42.45241657607839
2.77924                   0.7792400000000002       -42.46286825951583
2.77932                   0.7793199999999998       -42.47332242808285
2.7794                    0.7793999999999999       -42.48377908177958
2.77948                   0.77948                  -42.49423822060592
2.77956                   0.7795599999999999       -42.50469984456189
2.77964                   0.7796400000000003       -42.51516395364755
2.77972                   0.7797200000000001       -42.52563054786277
2.7798                    0.7797999999999997       -42.53609962720758
2.77988                   0.7798799999999999       -42.5465711916821
2.77996                   0.7799599999999999       -42.55704524128621
2.78004                   0.7800400000000001       -42.567521776019994
2.78012                   0.78012                  -42.578000795883376
2.7802                    0.7801999999999998       -42.58848230087637
2.78028                   0.78028                  -42.598966290999044
2.78036                   0.7803599999999999       -42.609452766251316
2.78044                   0.78044                  -42.61994172663324
2.78052                   0.7805200000000002       -42.63043317214482
2.7806                    0.7806000000000002       -42.640927102785994
2.78068                   0.7806799999999999       -42.65142351855677
2.78076                   0.7807599999999999       -42.6619224194572
2.78084                   0.7808399999999999       -42.67242380548726
2.78092                   0.7809200000000001       -42.68292767664698
2.781                     0.7810000000000002       -42.69343403293634
2.78108                   0.7810800000000001       -42.70394287435528
2.78116                   0.7811599999999999       -42.71445420090384
2.78124                   0.7812400000000002       -42.724968012582096
2.78132                   0.78132                  -42.73548430938995
2.7814                    0.7814                   -42.746003091327424
2.78148                   0.7814800000000001       -42.75652435839456
2.78156                   0.7815599999999998       -42.76704811059127
2.78164                   0.7816399999999999       -42.77757434791766
2.78172                   0.78172                  -42.78810307037367
2.7818                    0.7818                   -42.79863427795932
2.78188                   0.7818800000000001       -42.8091679706746
2.78196                   0.7819600000000004       -42.81970414851954
2.78204                   0.78204                  -42.830242811494024
2.78212                   0.7821199999999999       -42.840783959598184
2.7822                    0.7822                   -42.851327592831986
2.78228                   0.78228                  -42.861873711195415
2.78236                   0.7823600000000002       -42.87242231468849
2.78244                   0.7824399999999997       -42.88297340331111
2.78252                   0.7825199999999999       -42.893526977063466
2.7826                    0.7826                   -42.904083035945426
2.78268                   0.78268                  -42.91464157995702
2.78276                   0.7827600000000002       -42.92520260909826
2.78284                   0.7828400000000002       -42.935766123369106
2.78292                   0.7829199999999998       -42.946332122769526
2.783                     0.783                    -42.956900607299666
2.78308                   0.78308                  -42.967471576959404
2.78316                   0.7831600000000002       -42.978045031748785
2.78324                   0.7832400000000003       -42.98862097166779
2.78332                   0.7833199999999999       -42.99919939671638
2.7834                    0.7833999999999999       -43.009780306894626
2.78348                   0.7834800000000001       -43.02036370220256
2.78356                   0.7835600000000003       -43.030949582640105
2.78364                   0.7836400000000001       -43.04153794820725
2.78372                   0.7837200000000001       -43.05212879890403
2.7838                    0.7837999999999998       -43.06272213473041
2.78388                   0.7838799999999998       -43.073317955686456
2.78396                   0.78396                  -43.08391626177216
2.78404                   0.7840400000000002       -43.09451705298749
2.78412                   0.7841200000000002       -43.10512032933242
2.7842                    0.7841999999999998       -43.11572609080695
2.78428                   0.7842799999999996       -43.12633433741113
2.78436                   0.7843600000000002       -43.136945069145035
2.78444                   0.7844399999999999       -43.147558286008476
2.78452                   0.7845200000000001       -43.15817398800159
2.7846                    0.7846000000000002       -43.16879217512433
2.78468                   0.7846799999999998       -43.17941284737664
2.78476                   0.78476                  -43.190036004758646
2.78484                   0.7848399999999999       -43.20066164727025
2.78492                   0.7849200000000001       -43.21128977491153
2.785                     0.7850000000000001       -43.22192038768242
2.78508                   0.7850799999999999       -43.2325534855829
2.78516                   0.78516                  -43.243189068613056
2.78524                   0.7852399999999998       -43.25382713677282
2.78532                   0.78532                  -43.264467690062254
2.7854                    0.7854000000000002       -43.275110728481316
2.78548                   0.7854800000000001       -43.28575625202996
2.78556                   0.7855599999999999       -43.29640426070824
2.78564                   0.7856399999999998       -43.30705475451615
2.78572                   0.7857200000000001       -43.31770773345375
2.7858                    0.7858                   -43.32836319752094
2.78588                   0.7858800000000001       -43.339021146717776
2.78596                   0.7859600000000002       -43.34968158104425
2.78604                   0.78604                  -43.360344500500304
2.78612                   0.7861200000000002       -43.37100990508604
2.7862                    0.7861999999999999       -43.381677794801355
2.78628                   0.7862800000000001       -43.39234816964636
2.78636                   0.7863600000000002       -43.40302102962099
2.78644                   0.7864399999999999       -43.41369637472519
2.78652                   0.7865199999999999       -43.42437420495906
2.7866                    0.7866000000000001       -43.43505452032258
2.78668                   0.7866800000000002       -43.445737320815724
2.78676                   0.7867600000000001       -43.456422606438494
2.78684                   0.7868400000000002       -43.46711037719089
2.78692                   0.7869199999999998       -43.477800633072874
2.787                     0.7869999999999999       -43.48849337408455
2.78708                   0.78708                  -43.49918860022584
2.78716                   0.7871599999999999       -43.50988631149675
2.78724                   0.7872400000000002       -43.520586507897335
2.78732                   0.7873199999999998       -43.531289189427476
2.7874                    0.7873999999999998       -43.54199435608728
2.78748                   0.7874800000000001       -43.55270200787676
2.78756                   0.7875599999999998       -43.56341214479582
2.78764                   0.7876400000000001       -43.574124766844555
2.78772                   0.7877200000000002       -43.58483987402291
2.7878                    0.7877999999999997       -43.59555746633081
2.78788                   0.7878799999999998       -43.60627754376842
2.78796                   0.7879599999999999       -43.61700010633566
2.78804                   0.7880400000000001       -43.62772515403255
2.78812                   0.7881200000000002       -43.63845268685905
2.7882                    0.7882                   -43.64918270481516
2.78828                   0.78828                  -43.659915207900916
2.78836                   0.78836                  -43.6706501961163
2.78844                   0.78844                  -43.68138766946132
2.78852                   0.7885200000000001       -43.69212762793598
2.7886                    0.7886000000000002       -43.70287007154027
2.78868                   0.7886799999999997       -43.71361500027411
2.78876                   0.78876                  -43.724362414137694
2.78884                   0.7888399999999999       -43.73511231313085
2.78892                   0.78892                  -43.74586469725366
2.789                     0.7890000000000003       -43.756619566506124
2.78908                   0.7890799999999999       -43.767376920888154
2.78916                   0.7891599999999999       -43.77813676039985
2.78924                   0.7892399999999999       -43.78889908504119
2.78932                   0.78932                  -43.799663894812156
2.7894                    0.7894000000000002       -43.81043118971277
2.78948                   0.7894800000000002       -43.82120096974298
2.78956                   0.7895599999999999       -43.831973234902804
2.78964                   0.78964                  -43.84274798519229
2.78972                   0.78972                  -43.853525220611395
2.7898                    0.7898000000000001       -43.86430494116016
2.78988                   0.7898800000000001       -43.87508714683856
2.78996                   0.7899600000000002       -43.88587183764657
2.79004                   0.7900399999999999       -43.896659013584156
2.79012                   0.7901200000000002       -43.90744867465146
2.7902                    0.7901999999999999       -43.91824082084834
2.79028                   0.7902800000000001       -43.92903545217489
2.79036                   0.7903600000000001       -43.93983256863104
2.79044                   0.7904399999999999       -43.950632170216814
2.79052                   0.7905200000000001       -43.961434256932264
2.7906                    0.7906000000000001       -43.97223882877732
2.79068                   0.79068                  -43.98304588575201
2.79076                   0.7907600000000001       -43.99385542785634
2.79084                   0.7908400000000002       -44.00466745509029
2.79092                   0.7909200000000001       -44.01548196745385
2.791                     0.791                    -44.02629896494706
2.79108                   0.79108                  -44.0371184475699
